buyer_name_clean,ocid,start_date,end_date,co2_pm
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-d78d2bc3-e965-4b88-8b56-66f05141e6a5,2019-06-10,2021-08-31,5.883106078228782
DERBY CITY COUNCIL,ocds-0c46vo-0001-7ef8696a-d5a4-429f-81b0-597dcee4c208,2019-06-10,2021-07-31,1.6481179519347315
STOKE-ON-TRENT CITY COUNCIL,ocds-0c46vo-0001-2f5779ef-7511-4893-8410-c7f6db9d4f4e,2019-06-11,2023-06-01,6617.885727084769
SUFFOLK SOURCING,ocds-0c46vo-0001-1441091d-6bb1-4b08-9823-3c5e656ec34a,2019-06-12,2021-07-31,0.3883604256
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-304985ca-d8d8-4d3d-bf21-04b699cf9ac6,2019-06-17,2022-07-22,7.235424551681698
SUFFOLK SOURCING,ocds-0c46vo-0001-ed701be7-70c6-4522-893a-47993accd44f,2019-06-17,2024-06-17,0.2908815448275862
SUFFOLK SOURCING,ocds-0c46vo-0001-64614d64-46fb-480e-adc0-6c29e8ecd23d,2019-06-17,2023-07-31,1.7634917930567442
SUFFOLK SOURCING,ocds-0c46vo-0001-054dea2f-0199-444e-9963-7584d291d1e2,2019-06-17,2023-07-31,0.7896231909209301
SUFFOLK SOURCING,ocds-0c46vo-0001-82a2858f-5f1b-4100-b207-6ff87cb0b86c,2019-06-19,2023-07-31,1.4232130566898205
SUFFOLK SOURCING,ocds-0c46vo-0001-3a80a4b1-798b-40d8-900c-d5599fb6cbdb,2019-06-24,2024-03-02,0.07244096671943957
SUFFOLK SOURCING,ocds-0c46vo-0001-e0ddb44f-8b0d-400c-9e01-0b2d544f2649,2019-06-24,2024-07-31,1.9580532616892703
NOTTINGHAM CITY COUNCIL,ocds-0c46vo-0001-cf19677e-07ab-402d-8c05-7bf5fefba1e3,2019-06-24,2024-06-23,4.796976779408543
SUFFOLK SOURCING,ocds-0c46vo-0001-dfeb96fc-ec49-4567-9707-c0ce98f7833f,2019-06-26,2022-07-31,0.3172811965114058
SE SHARED SERVICES,ocds-0c46vo-0001-f15003a9-5e9d-4397-98ad-068f4e6569a4,2019-06-29,2026-06-28,1002.9378102785212
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b8c90007-7562-434c-9cba-cd46b5b9c97b,2019-07-01,2022-07-20,11.293753991052915
SUFFOLK SOURCING,ocds-0c46vo-0001-d2dd0cef-1b3c-485a-bbe6-0e4129441c86,2019-07-01,2021-07-31,1.5922267120525624
SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,ocds-0c46vo-0001-501d639b-c5bd-452b-8af7-beee729bfa9f,2019-07-01,2022-06-30,1.4000015342465753
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b2d11ee6-2042-4f6a-a19c-7366d2f03c00,2019-07-01,2024-07-31,3.966487060885299
DERBY CITY COUNCIL,ocds-0c46vo-0001-ff0c3347-dc71-42dc-b77f-5bce46cf8b43,2019-07-01,2026-12-31,2.97295053101711
DERBY CITY COUNCIL,ocds-0c46vo-0001-7445ab32-120c-46ce-a498-7421b9fa9342,2019-07-01,2026-12-31,0.7207578042867592
LEICESTER CITY COUNCIL,ocds-0c46vo-0001-4e0b201a-c9b6-4aa3-9041-ed788c5d63ef,2019-07-01,2023-06-30,1.5625017123287672
SUFFOLK SOURCING,ocds-0c46vo-0001-a0025a64-dfbe-4248-b2cd-509a0d565acf,2019-07-02,2024-06-30,0.5460005983561643
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-114edbf1-b236-4ec2-a264-6f57fa3f3c17,2019-07-08,2022-07-31,2.0800736736321714
PARTNERS PROCUREMENT SERVICE,ocds-0c46vo-0001-84e9cccd-46aa-4b93-9d84-86140f4e1119,2019-07-09,2023-07-08,1170.89603424733
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-fe76bc40-1a4f-4001-8243-4f2be1909f67,2019-07-15,2023-07-20,5.920112285877217
HOME OFFICE,ocds-0c46vo-0001-e32b4ea3-28cb-44ad-8cf9-f901585170b8,2019-07-15,2022-07-14,0.46666717808219177
SUFFOLK SOURCING,ocds-0c46vo-0001-a78a710c-4c39-4ce6-855f-d16e3daed352,2019-07-16,2024-07-16,0.9453650206896551
LEICESTER CITY COUNCIL,ocds-0c46vo-0001-47e1d001-a690-4390-9d29-d7d111d9d7ae,2019-07-22,2022-06-02,2.5601207151051626
SUFFOLK SOURCING,ocds-0c46vo-0001-c5d9767c-5d25-4df3-bc72-47dbfc44e546,2019-07-26,2024-03-02,0.2461508848641523
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-45eda64b-8a27-4720-a365-29e3a7fc9eb9,2019-07-29,2024-07-31,29.78067762976232
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-0a16754d-c7c9-4690-b7c0-ef8f0a7ceec2,2019-08-01,2024-03-31,11.608109434816903
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-4bb5a993-4865-4c51-94d8-e237065ba0fc,2019-08-01,2022-07-31,0.7268341298630137
LANCASHIRE COUNTY COUNCIL,ocds-0c46vo-0001-797a0235-ea7d-4834-96a5-3f0d089e525d,2019-08-01,2023-07-31,1.4583349315068495
STROUD DISTRICT COUNCIL,ocds-0c46vo-0001-be823e18-9d93-4331-b234-52e54244f366,2019-08-01,2023-07-31,11.00001205479452
NORTHAMPTONSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-fdcff9a3-638d-4f6c-83ac-f03255759654,2019-08-01,2021-07-31,210.00023013698632
MANCHESTER CITY COUNCIL,ocds-0c46vo-0001-db4e888a-6dab-4f7b-8d87-e4d3dd33daa3,2019-08-01,2022-07-31,0.16962518589041092
BRISTOL CITY COUNCIL,ocds-0c46vo-0001-7191baf6-8071-4822-8506-dfb7ca1b4198,2019-08-01,2023-07-31,280.0003068493151
DERBY CITY COUNCIL,ocds-0c46vo-0001-789b323a-fcc6-454c-a723-84a8aca90678,2019-08-01,2021-07-31,2.800003068493151
DARLINGTON BOROUGH COUNCIL,ocds-0c46vo-0001-182df6e0-a56f-464f-8429-609e7ca3ec7d,2019-08-02,2023-07-22,1.0713391051034482
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-6d7ec696-dc68-4e1b-a7f8-aac41ed44926,2019-08-04,2024-08-03,5.045877268495729
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-082d2766-9439-49f8-a594-cc63873de282,2019-08-04,2024-08-03,7.69579156626506
FENLAND DISTRICT COUNCIL,ocds-0c46vo-0001-79cd55ba-c668-4744-ab5c-8d68bcf863ed,2019-08-05,2022-07-31,1.342405229147571
SUFFOLK SOURCING,ocds-0c46vo-0001-e70a3159-8ca0-4f7a-ba47-35138f02ea28,2019-08-08,2024-03-02,0.20932672280417267
LEICESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3266d087-3b96-4f72-a0be-bb5fd7bac804,2019-08-15,2024-10-01,1.047310768423159
DARLINGTON BOROUGH COUNCIL,ocds-0c46vo-0001-0cef5807-a180-47d0-8c1c-e4f9a06f1b6b,2019-08-19,2023-07-14,2.3029091904
WELLAND PROCUREMENT,ocds-0c46vo-0001-41deb8ed-1647-4d5d-9951-3a7b230eb280,2019-08-29,2024-08-30,15.689226712253829
SUFFOLK SOURCING,ocds-0c46vo-0001-ae31ed34-9897-4966-b790-2bf1baa92868,2019-08-30,2024-03-31,0.13078197496434626
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-225547ea-b19f-4134-abe7-06ad99645a0a,2019-08-31,2023-07-20,12.865276361073997
SUFFOLK SOURCING,ocds-0c46vo-0001-83b8a8ea-63c2-4d1b-9f0a-1626229b33a0,2019-09-01,2022-07-31,2.3953151249999998
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-ccbf52e0-709f-49aa-a6fb-5f4c2a1bef0f,2019-09-01,2024-07-31,12.266144981333147
SUFFOLK SOURCING,ocds-0c46vo-0001-6cd95acd-a086-44a9-8657-cf8791d9f23e,2019-09-01,2022-07-31,1.06762617
SUFFOLK SOURCING,ocds-0c46vo-0001-b6166994-ac04-4e75-856f-c4de9fa28f49,2019-09-01,2023-06-30,1.2523095841236052
SE SHARED SERVICES,ocds-0c46vo-0001-95258735-27e7-464f-91d4-520792c3047a,2019-09-01,2022-08-31,9.817837425928765
SUFFOLK SOURCING,ocds-0c46vo-0001-4a1fe940-08a7-4c0e-b05a-c4e4855643c8,2019-09-01,2022-07-31,2.92570633125
SUFFOLK SOURCING,ocds-0c46vo-0001-af372c79-e56a-4649-8731-af2823edca33,2019-09-01,2022-07-31,2.92570633125
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-aed92281-18ed-4713-a80d-9daff3c8068e,2019-09-01,2024-07-31,44.381443126838235
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8a3997e1-8856-4af4-994c-2ca75dffe8bb,2019-09-01,2024-07-31,6.177113693109125
SUFFOLK SOURCING,ocds-0c46vo-0001-cf401bab-796e-4d99-9e80-c1c5b310ad56,2019-09-01,2022-07-31,1.3660139969999998
SUFFOLK SOURCING,ocds-0c46vo-0001-76866fa0-9733-46af-a2c0-ded7d5487436,2019-09-01,2022-07-31,2.3953151249999998
SUFFOLK SOURCING,ocds-0c46vo-0001-b153c448-1b34-4319-a861-bd73bd25d11e,2019-09-01,2021-07-31,0.5278145984549356
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-3c66b48d-9a97-4e9a-9dff-acd048c7e542,2019-09-01,2021-08-31,1.795501967671233
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-63eca1a3-8215-4cf3-a3dd-5fb7c337b315,2019-09-01,2023-08-31,60.594663405037814
SUFFOLK SOURCING,ocds-0c46vo-0001-1850e745-096c-4452-a84a-382b6f7ac664,2019-09-01,2022-07-31,1.0250579983499999
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-03105609-05da-4cd0-84fe-b0eabea0a6e2,2019-09-01,2023-08-31,0.9310010202739727
DERBY CITY COUNCIL,ocds-0c46vo-0001-8445e5ef-0cc3-44ef-b1c0-a4a53df1e788,2019-09-01,2023-07-31,1.0101368956615255
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-51f1c4ba-98d8-454e-8fd3-3394085e7d58,2019-09-01,2023-08-31,0.6650007287671234
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-904f3d20-2e23-4308-ba26-1481c1a2aa5d,2019-09-01,2023-08-31,2.3804366086947946
SUFFOLK SOURCING,ocds-0c46vo-0001-cd3b5cdf-2199-4d2b-84cd-00f00af82840,2019-09-01,2022-07-31,1.7506331684999998
THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ocds-0c46vo-0001-ac43e8fe-967f-463e-a1c5-9aa3f77876f7,2019-09-01,2024-02-29,21.607216766813643
SUFFOLK SOURCING,ocds-0c46vo-0001-ebc84920-a975-42ab-a2e9-734717b844d0,2019-09-01,2022-07-31,1.163438775
SUFFOLK SOURCING,ocds-0c46vo-0001-23c9ad3a-83b9-4a65-93b2-638d24b38648,2019-09-01,2022-07-31,2.92570633125
MEDWAY COUNCIL,ocds-0c46vo-0001-273f2649-ccd1-4105-86a4-cc2f993818de,2019-09-01,2023-08-31,350.00038356164384
SUFFOLK SOURCING,ocds-0c46vo-0001-e1e041ee-c25b-424d-bf81-3298fa7215e3,2019-09-01,2022-07-31,0.6570007199999999
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-3de92b92-61ed-4b0c-b572-d5ee836510e9,2019-09-01,2023-08-31,1.0640011660273974
SUFFOLK SOURCING,ocds-0c46vo-0001-30724fc7-48e9-481d-a00c-9789dc0ee9de,2019-09-01,2022-07-31,0.8760009599999999
LEEDS CITY COUNCIL,ocds-0c46vo-0001-e1275fab-010e-4bf2-8a81-e0eb0d35e243,2019-09-01,2024-08-31,137.12501336254107
SUFFOLK SOURCING,ocds-0c46vo-0001-b67cdc66-c960-4ffe-bdbc-fa76566b36bc,2019-09-01,2021-07-31,1.361206069699571
DERBY CITY COUNCIL,ocds-0c46vo-0001-5609c9a7-2db2-47ec-944b-2a7e4dfcccc4,2019-09-01,2022-07-31,1.1563409580110526
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-311cf96b-1397-4743-9c41-6d322c6f0678,2019-09-01,2026-08-31,2.170569508333333
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-a3cb2cc6-ec41-43cd-86b5-bbe14134b674,2019-09-01,2021-08-31,2.194502404931507
SUFFOLK SOURCING,ocds-0c46vo-0001-25c76663-e651-43a5-8ebb-baa0503c34c0,2019-09-01,2022-07-31,1.1379799970999998
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-bbecee0b-7ae2-4fa0-a59b-76c9bc612217,2019-09-01,2024-07-31,7.669523424446574
SUFFOLK SOURCING,ocds-0c46vo-0001-a57d9007-c140-4a1f-8bfb-cdd723b128dd,2019-09-01,2022-07-31,1.0950012
LANCASHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8d295fea-1b81-4e4f-ab33-ab9c9d7cf451,2019-09-01,2021-08-31,1.8249186665753427
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8acc78af-f81d-47f5-b982-6b72c3023172,2019-09-01,2024-07-31,7.365485777605971
SUFFOLK SOURCING,ocds-0c46vo-0001-7e53e0c1-f1ad-4615-9f78-31ab52931a7e,2019-09-01,2022-07-31,1.2318763499999998
SUFFOLK SOURCING,ocds-0c46vo-0001-e36a556a-1ceb-46bc-84d3-d7faeaf09dc7,2019-09-01,2022-07-31,1.0835036874
SOUTH CAMBRIDGESHIRE DISTRICT COUNCIL,ocds-0c46vo-0001-ce320528-dfbb-486b-8d0d-9b2f0eef4adb,2019-09-01,2022-08-31,0.694445205479452
DERBY CITY COUNCIL,ocds-0c46vo-0001-38897935-16d9-4e4a-9bb0-a6f8092614e0,2019-09-01,2022-07-31,0.9303891413139473
SUFFOLK SOURCING,ocds-0c46vo-0001-04f6892b-87da-4a7d-95aa-1a3d7d419675,2019-09-01,2022-07-31,3.1994566312499995
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-41d656b3-74c0-4e3b-93bd-fd20d34084e2,2019-09-01,2023-08-31,0.9308680201282192
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-d996ed47-cd31-40d4-bce2-5fe3c13e27fb,2019-09-01,2021-08-31,2.4937527328767124
CUMBRIA COUNTY COUNCIL,ocds-0c46vo-0001-39410834-815b-44ce-b2b3-e8a75892e5ca,2019-09-01,2023-08-31,248.66505250934796
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b52da300-2b4c-4539-942f-8072abf20f43,2019-09-01,2024-07-31,7.656866552637325
SOUTHAMPTON CITY COUNCIL,ocds-0c46vo-0001-8ed97359-8e00-449f-bd84-50643911387f,2019-09-01,2022-07-31,140.8133122105263
SUFFOLK SOURCING,ocds-0c46vo-0001-02603175-cce7-4b20-a574-57eb21a20cf3,2019-09-02,2021-07-31,0.9528183794269341
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-574176fb-9f5e-4698-8fc7-04b387319e85,2019-09-02,2023-07-31,0.6834811411764706
SUFFOLK SOURCING,ocds-0c46vo-0001-c1634605-8175-49ef-8062-c4ed19f58236,2019-09-02,2022-07-31,0.9973884871947318
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-e030ff82-16fd-4ff4-bdc0-159e71d0bf58,2019-09-02,2024-07-31,1.1996122678193981
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-67f35979-b7f3-47ad-a97b-fc523c222c1a,2019-09-02,2024-07-31,14.41287903349164
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3c5da5e8-d15e-44e1-ae45-3f2ad34e4050,2019-09-02,2024-07-31,1.4471513072107023
SUFFOLK SOURCING,ocds-0c46vo-0001-7a5cdd3a-7393-465a-8fe9-156a915f1a5c,2019-09-02,2022-07-31,1.1097316959172154
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-69297e4e-7130-45d1-a799-11de720cef9d,2019-09-02,2024-07-31,1.6109079025003346
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-798df4f1-8df2-489d-8344-7c5fa9596fd5,2019-09-02,2021-07-31,1.5300733100286532
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-799f997a-6fb1-44e3-a7bb-7734a325506a,2019-09-02,2021-07-31,1.8667260428595986
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-3d368d60-441b-4fe2-aba5-3c0d202fa129,2019-09-02,2023-07-21,45.80979477227644
SUFFOLK SOURCING,ocds-0c46vo-0001-e5c1a39d-05fc-43f3-93a9-745b0351e42d,2019-09-02,2022-07-31,0.8905254349952963
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-c1cf8f2b-dfe0-45bb-9b42-62fcd30c4fea,2019-09-02,2021-07-31,1.213581672357937
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-0dcb4f69-efd9-4dfa-abad-b9d62c19551b,2019-09-02,2024-07-31,1.3233817875150504
SUFFOLK SOURCING,ocds-0c46vo-0001-0b67cf65-36a9-4049-ba44-69be3a84a9fa,2019-09-02,2024-03-02,1.6250626451612902
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-450502a9-867f-4ec4-a8b8-4e947c35880c,2019-09-02,2021-07-31,4.653948581587392
DERBY CITY COUNCIL,ocds-0c46vo-0001-ef8b526d-5da8-47e0-a9a6-7f45a547a2ab,2019-09-02,2021-07-31,0.8902244712893982
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-5f7bee1a-a173-4903-834f-795a4e6764d2,2019-09-02,2024-07-31,4.300323218809365
SUFFOLK SOURCING,ocds-0c46vo-0001-c39a5972-7cdb-44c5-8dd9-7cf8007521cb,2019-09-02,2025-07-31,1.3490982825382123
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-dc3670c6-6f7d-491e-8142-70a2ba9fa0dc,2019-09-02,2021-07-31,1.020061074893983
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-596ea8d1-ea61-4d99-8ac2-815cb80f78c1,2019-09-02,2024-07-31,12.29689806355184
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8f936c71-1f03-4e43-9c93-878406d4c107,2019-09-02,2024-07-31,1.3529836454849498
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-87cc28bc-ccf1-4ef9-986a-694857814f66,2019-09-02,2021-07-31,1.5648477034383952
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-518294b8-1ab8-4ea3-ba8f-d3ca7f165700,2019-09-02,2024-07-31,4.439590240438395
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-5c5f57ca-89ae-42af-b4f4-b0ccc504198a,2019-09-02,2021-07-31,1.677955993581662
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-6e987e56-fa74-4f30-91cc-72c2a4efecbe,2019-09-02,2021-07-31,1.7828282431805156
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-c9f7973b-7e0c-47b4-b989-ea921ecaf9aa,2019-09-02,2024-07-31,5.300459980678997
SOLIHULL METROPOLITAN BOROUGH COUNCIL,ocds-0c46vo-0001-2123e0ad-8388-4fd8-adb4-acc9c18a714b,2019-09-02,2024-08-31,26.919229500493152
NORTH SOMERSET COUNCIL,ocds-0c46vo-0001-68714db2-70dc-43db-9df3-e7270fb44365,2019-09-02,2024-07-31,17.394071681819398
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-24af2123-419c-4968-8272-4a3f626f33c4,2019-09-02,2022-07-31,1.0549301306867358
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-90547e02-3c51-4e64-96a3-a0ba698b1017,2019-09-02,2021-07-31,1.5049167817435527
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-9ffe2e57-4870-45c7-af2d-1d7990749f8f,2019-09-02,2021-07-31,1.2518781627507163
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-83b589e7-5644-4ebc-a604-a566236f8850,2019-09-03,2021-07-30,18.064897670689653
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-31b68757-3e45-4bb3-88f2-ac3b1268dcd8,2019-09-03,2022-07-31,1.8362242156881354
SUFFOLK SOURCING,ocds-0c46vo-0001-66f1c022-9143-45a4-a2d1-375ddf716bee,2019-09-03,2024-07-31,0.9422018133630786
SUFFOLK SOURCING,ocds-0c46vo-0001-53fe06a8-e88d-47bf-8537-a012076c4854,2019-09-03,2024-03-31,0.1431168534290844
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7af4fb1d-3199-4960-89d2-2f21565642a5,2019-09-03,2022-07-31,0.6065605517288135
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-39ad79fa-291d-45f2-8624-8f57f64b188b,2019-09-03,2021-07-31,3.9096454897033
SUFFOLK SOURCING,ocds-0c46vo-0001-e3187c32-9d8f-4cb0-a3fa-bf29eaa0d365,2019-09-03,2024-07-26,0.19005334026845638
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-94d5aec6-726b-4d03-a896-7eee685bb06d,2019-09-03,2022-07-31,2.88465493904
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-dffbf8ae-720a-4354-982b-6b14689e0e2f,2019-09-03,2023-07-20,51.53729348481356
SUFFOLK SOURCING,ocds-0c46vo-0001-f26db92f-9118-44c6-b352-3cce89dfa964,2019-09-03,2021-08-31,0.4574437705384615
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-99cdba3c-cf63-4081-ac98-6ac991d112e4,2019-09-03,2024-07-31,1.8387983229831568
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-0b1318e6-6523-4346-8920-6fb0f39c6d03,2019-09-03,2023-07-30,17.46733218573913
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-6f788a34-7f98-4b8f-83f5-d621c2fdd22d,2019-09-03,2023-07-20,11.371494665288136
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-1f529d8f-811b-47c0-960d-39591d636361,2019-09-03,2022-07-31,0.6892733542372881
LIVERPOOL CITY COUNCIL,ocds-0c46vo-0001-292fce74-47e2-4347-af03-3e90d6d2b293,2019-09-03,2021-07-31,0.952132607276901
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-608d9fe7-5196-4d98-b533-a4fb00df3e3f,2019-09-03,2024-07-31,2.0614355385249303
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-b57e9e39-5ca9-4caf-b5a5-b0b9ae7cf4ad,2019-09-03,2025-12-31,1.6064013493604499
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-2bf263ed-79f7-43b0-9adf-5ce917f5f8e0,2019-09-03,2023-07-21,13.731021399124911
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-bc484717-f9a2-45f9-a168-96907dda188a,2019-09-03,2022-07-31,2.9712132372881355
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-c9fddd0f-72d0-4727-a3b0-89ba13deb41d,2019-09-03,2023-07-20,17.211913495118644
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-05adf010-ee86-477a-9a4f-918148a93bb7,2019-09-04,2024-07-31,0.80063408053125
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-acf30dcb-ffcc-4798-a2be-c768c7fb07db,2019-09-04,2024-07-31,0.9738324734625001
SUFFOLK SOURCING,ocds-0c46vo-0001-40597566-3fbd-482b-94ee-68d8a759bb23,2019-09-04,2024-07-31,1.0565050640625
SUFFOLK SOURCING,ocds-0c46vo-0001-ef2ed921-357b-440c-8efc-8ce8b629c9b2,2019-09-04,2022-07-31,1.4865492728256362
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-41539858-ed6a-4fc5-ac8a-26fc6a6342a6,2019-09-04,2023-07-31,1.1063914649368864
SUFFOLK SOURCING,ocds-0c46vo-0001-879143ea-138f-4f26-abfb-43ee12022fe8,2019-09-04,2021-07-31,1.6390930318965518
SUFFOLK SOURCING,ocds-0c46vo-0001-e56102a0-deb4-4f0a-86a2-e74d0d3f6aa9,2019-09-04,2022-07-31,1.3534049704580584
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-7f35c607-5afd-4be5-b6d2-81cce7195238,2019-09-04,2024-07-31,1.94439705271875
SUFFOLK SOURCING,ocds-0c46vo-0001-63124461-82ad-4e69-8426-8de661e25e92,2019-09-04,2023-07-31,1.4978838294530155
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-80890994-8019-4395-9456-95534afdf7f4,2019-09-04,2021-07-31,2.6854327561551723
SUFFOLK SOURCING,ocds-0c46vo-0001-af44fabd-0644-4a1a-b540-cdffc6b0c978,2019-09-04,2021-07-31,0.906592818237931
SUFFOLK SOURCING,ocds-0c46vo-0001-48fad67c-8327-47c8-aa03-978954353ddd,2019-09-04,2024-07-31,1.354493671875
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-9644c9b0-c99f-4e1f-b98c-bba5395166f2,2019-09-04,2024-07-31,1.45421292178125
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-8210473a-fe50-498b-bde0-47cd932592a2,2019-09-04,2024-07-31,2.0183603915868753
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-f6d5a69b-2c8b-44d9-8469-9aefc292069a,2019-09-04,2024-07-31,2.4758655804618748
LINCOLNSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-1e18d061-e188-4c32-aa59-225586e437ee,2019-09-04,2024-07-31,13.667315222003907
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-d037ecc3-0e3e-4f38-9baa-95dbd9e98ec5,2019-09-04,2026-07-31,1.0429618685852498
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-4d15db4f-722a-4ae7-8795-eaf06e321042,2019-09-04,2026-07-31,1.6348765914057097
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-50245e39-8bcf-437d-b02e-9dfd8a98ed2d,2019-09-04,2022-07-31,2.7817695329598493
SUFFOLK SOURCING,ocds-0c46vo-0001-3ec5518b-1009-412d-962a-eb314172d833,2019-09-04,2022-07-30,2.0608749
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-a85ddab3-57be-4cbc-a455-ab73d4c7ee7f,2019-09-04,2023-07-31,3.2170459518934083
STAFFORDSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-bb70add6-a2cf-457d-bc29-4f6001526b96,2019-09-04,2023-07-20,8.469536348811308
SUFFOLK SOURCING,ocds-0c46vo-0001-2424fc03-c36e-4bac-aaf2-6377da2c9c93,2019-09-04,2023-07-31,1.0349015548948106
GLOUCESTERSHIRE COUNTY COUNCIL,ocds-0c46vo-0001-6dbcd37c-cb6d-4b72-8637-05adca05d7df,2019-09-04,2024-07-31,1.5210141258473437
